y_true,rf,xgb,mlp,tab
0,0.4170964602837423,0.31571138,0.39971015,0.29560325
1,0.4071051469959265,0.37140524,0.38148472,0.19835626
1,0.5223060474656503,0.51123196,0.54910254,0.45440373
0,0.6805563402135454,0.7356173,0.731632,0.78039443
0,0.0324757030156978,0.06410646,0.017752897,0.019060304
0,0.0317315514582283,0.044874035,0.07749443,0.011933557
0,0.2907967445637513,0.36963624,0.2271599,0.26992294
1,0.6364640024665225,0.63373554,0.54784465,0.5883259
0,0.3753932611702835,0.4099576,0.45832086,0.25404727
1,0.740402796557156,0.7449477,0.67504376,0.7733074
0,0.7460945828282473,0.69616824,0.7554916,0.8838607
0,0.0253369250009414,0.007899848,0.00011312127,0.00063214655
0,0.0354435241633416,0.10156218,0.02689489,0.020270588
1,0.6286731043819865,0.62286425,0.66965854,0.6249994
0,0.3422688269988942,0.2025557,0.07241081,0.08940448
1,0.0692853656654714,0.060682803,0.052376006,0.042586092
0,0.3251911174437102,0.32755286,0.18853429,0.04928399
1,0.7161390242868729,0.7941782,0.75479615,0.64509004
0,0.4771032931569333,0.39861572,0.5050786,0.5596144
0,0.489902179331814,0.4649577,0.57332796,0.45936492
1,0.6538055497725871,0.6710031,0.7472945,0.8636682
1,0.5115332532583381,0.5224741,0.7572674,0.5002002
1,0.657794620232049,0.6391079,0.5828275,0.5915687
1,0.4108533367481565,0.41581267,0.39191303,0.49152157
0,0.0295735095880722,0.039281167,0.0023123655,0.0046753697
1,0.3728521869884062,0.28429088,0.70142215,0.8098498
1,0.6236649367026152,0.6410212,0.5945168,0.5920273
0,0.2863804166177407,0.297994,0.21986523,0.42704877
0,0.6008425169825915,0.55748415,0.4128442,0.069395795
0,0.3284922898175573,0.28110197,0.32926345,0.25265557
1,0.6751881373093467,0.6945883,0.71687335,0.7319615
1,0.5561802356784467,0.6266354,0.6419621,0.6279641
1,0.5442231228798413,0.6089678,0.6527499,0.6071999
0,0.4525150869351776,0.39513013,0.35891306,0.26396754
0,0.0244967589709976,0.0156008825,0.003266184,0.010550379
1,0.0264338912684421,0.013184246,0.0056465254,0.018874833
1,0.5668991752078238,0.6746028,0.6464301,0.51838
1,0.7192275743180309,0.7725419,0.721293,0.7865626
0,0.5885419114354115,0.51537204,0.42595008,0.46379954
1,0.6401455294674495,0.6376756,0.5598956,0.5284423
0,0.5025940944112688,0.4160359,0.47201145,0.4767688
0,0.0252295224877902,0.006157604,0.0012799035,0.0067684785
0,0.035702787864231,0.060050424,0.075275324,0.056636993
0,0.5410469069037636,0.5574057,0.6913733,0.6227888
0,0.5713374628495548,0.57557195,0.6248975,0.50546837
0,0.569729822053497,0.47893918,0.39764744,0.48092565
1,0.2964291034156309,0.30828005,0.306016,0.47661012
1,0.5380357183230468,0.4735012,0.3864973,0.3324711
1,0.6365358378525506,0.6763736,0.6817978,0.64439553
0,0.6593119907421473,0.6929479,0.6682098,0.75024515
0,0.0279696211378909,0.020402133,0.007090766,0.004516018
0,0.0418135326905035,0.016822439,0.053144,0.004943422
1,0.6837131121928945,0.7228897,0.72325766,0.6303074
1,0.596594496447538,0.6850782,0.7884105,0.6705558
0,0.1229033477588318,0.17299159,0.3429444,0.26808858
0,0.4006187139575289,0.4798796,0.59655166,0.33947882
1,0.5172666418128604,0.4714705,0.5152018,0.45844528
0,0.0399555556519279,0.022483913,0.004636764,0.026541444
1,0.6784169627742289,0.7348244,0.74599177,0.7929164
1,0.4178979111777897,0.28866208,0.28139445,0.25150648
1,0.677748256913691,0.71551216,0.8385331,0.7367879
1,0.4337773078878895,0.41471994,0.15024188,0.29514584
0,0.5565701218778211,0.381985,0.3579826,0.3634902
0,0.0245975467676633,0.0109672295,0.0029187042,0.0057957526
1,0.3003404115709171,0.2966296,0.2833931,0.35525697
1,0.5695958856747878,0.55040544,0.6369707,0.51868147
1,0.4590551978564038,0.41667393,0.6147841,0.51710117
0,0.0288229679505149,0.033472527,0.021033566,0.01752222
0,0.5728369245054543,0.53522575,0.5426454,0.6125236
0,0.2646525827375233,0.28463152,0.05478057,0.19381344
1,0.6030529401870355,0.5728674,0.64681065,0.6626581
0,0.0249458690923641,0.008979707,0.0005594517,0.0021494483
1,0.5536225025987244,0.56397766,0.6672357,0.3208895
1,0.5092678890160415,0.4893276,0.63821405,0.68234473
1,0.4161343277858546,0.40991077,0.45209742,0.30391142
0,0.2285744414663984,0.20361182,0.22341979,0.28569385
1,0.1910067303376087,0.20331095,0.19997588,0.06146972
0,0.0477610674800114,0.072573856,0.044468608,0.07409912
1,0.5716384027159797,0.6916994,0.76365876,0.42712405
0,0.187562065484958,0.048365764,0.060280018,0.112033986
0,0.0253871035747604,0.007366558,0.0014029171,0.0023657908
0,0.1040845023679579,0.2010375,0.1923718,0.09523812
1,0.6110938832735715,0.6916053,0.67400724,0.57965964
1,0.6626472195951648,0.687744,0.7494559,0.749111
0,0.3788199670539167,0.36229095,0.3488015,0.40813503
1,0.580467296167615,0.5519053,0.68298423,0.52837676
0,0.0289494759485065,0.037511446,0.024980865,0.02522571
1,0.5839414554683955,0.63199687,0.7138387,0.7124899
1,0.5766648644292867,0.6072107,0.66775167,0.6438111
1,0.4483172459629969,0.3666672,0.43690738,0.47150543
1,0.6055807001365011,0.5461963,0.6114879,0.5175374
0,0.1336936632389099,0.31561425,0.66043204,0.43350023
1,0.6242380396553865,0.6323839,0.58297324,0.7299724
0,0.4085064915373987,0.42710263,0.47350928,0.5527821
1,0.4117704165364929,0.49148944,0.5011517,0.55385995
1,0.6437473880892125,0.65109736,0.69248503,0.5811093
1,0.6326135530402865,0.6384618,0.69321024,0.5771738
1,0.4893987725655963,0.5870164,0.6693775,0.4376262
1,0.4567522308460951,0.5271093,0.60157514,0.43076605
1,0.6897010466745618,0.67897594,0.61913615,0.6534664
0,0.0386745539065719,0.055232517,0.035902582,0.023988549
0,0.5960047718456634,0.4747646,0.47240177,0.39772987
0,0.0504780797704854,0.1092579,0.058267254,0.066144995
1,0.6263114165675621,0.60379493,0.65313935,0.5362302
1,0.2922958711917305,0.3325802,0.21956252,0.34248203
0,0.0269673017930769,0.023537228,0.0036998454,0.011655609
0,0.0590899537640478,0.047154874,0.03191757,0.029848687
1,0.4776102083996411,0.4104578,0.44981846,0.26487714
0,0.0645419210501499,0.14648864,0.14715123,0.124679394
1,0.4795025108109667,0.528922,0.33684313,0.26348078
1,0.6370808766437562,0.6633205,0.71099055,0.64036417
1,0.5935900339002534,0.59611285,0.5844126,0.54401755
0,0.0314556341192133,0.03458009,0.01842574,0.022003535
1,0.3810784062590173,0.537236,0.49834788,0.2788489
1,0.593211785305478,0.7046957,0.72168833,0.5859796
0,0.5585861326339701,0.4602226,0.46217823,0.47519127
0,0.4265313471752541,0.38708732,0.33849534,0.3588635
0,0.4885907088625142,0.46971893,0.2627165,0.37704667
0,0.6087786176459941,0.5814369,0.67246836,0.7261778
0,0.0284249486417668,0.03232647,0.008764059,0.0030871388
1,0.5363743491769134,0.5658087,0.5744761,0.54113686
1,0.5687555609177305,0.6829797,0.7706957,0.9546245
1,0.6558999637494772,0.6731505,0.6514695,0.6751663
1,0.2661273469317399,0.22733745,0.27741203,0.25153685
1,0.5618980069709069,0.6456409,0.65997314,0.72898763
0,0.0583953989911825,0.04958835,0.023088135,0.020373782
1,0.6525212183533884,0.65127623,0.7862192,0.5202834
1,0.4803680955647031,0.5902794,0.46167237,0.5993994
0,0.5716402592262022,0.58076924,0.539023,0.47669563
0,0.701345183677127,0.61749226,0.5962588,0.29051775
1,0.4741364103710069,0.4342068,0.35040143,0.28461173
1,0.5478202788894646,0.64615387,0.7355779,0.652685
1,0.4527144792236282,0.3042611,0.30844116,0.18668774
1,0.6328689594755756,0.59344536,0.62058395,0.6218148
1,0.2740933489854538,0.2272827,0.19682023,0.18814132
0,0.0286219242205178,0.029027222,0.0044761207,0.011534797
0,0.1915095653206254,0.25799352,0.38618645,0.21682432
1,0.139945386496693,0.12463403,0.4853349,0.30021226
1,0.5985428580609459,0.5914352,0.7861517,0.68105304
0,0.0270137730410731,0.029630719,0.007402236,0.0026346394
0,0.4725815012090101,0.50342715,0.46369264,0.51167774
1,0.5050466342775544,0.5044889,0.5755743,0.52791965
1,0.511357987194131,0.4322276,0.37840214,0.53463674
1,0.4870678247178696,0.4908125,0.56911147,0.5018489
1,0.5950328326176525,0.6543132,0.71406335,0.7337487
0,0.2938784703799087,0.27628347,0.2924049,0.17727411
1,0.5348692112299143,0.5821506,0.38214317,0.4616013
0,0.1892592988317069,0.061234936,0.021534143,0.020438509
1,0.6078024626145078,0.6089845,0.5208735,0.6527856
0,0.3558813370627657,0.32052162,0.26110792,0.26726496
1,0.3053137633099373,0.38880393,0.20605917,0.24362142
0,0.5883405585470945,0.7053758,0.7651893,0.7235693
0,0.4739626204878869,0.4148157,0.5745347,0.41791427
1,0.6712758165168232,0.6665506,0.6175217,0.56215024
1,0.6791508682772212,0.6928289,0.52969086,0.81491786
0,0.0298542321413776,0.029838702,0.0042011924,0.009675401
1,0.39399613605905,0.28150514,0.14468184,0.072892055
1,0.0333738143521477,0.12848178,0.07418207,0.079167835
0,0.3520928092456386,0.15733592,0.09859241,0.094370306
0,0.0289792837492136,0.025341261,0.00563109,0.0014717599
1,0.4747246801148267,0.4716925,0.68951213,0.4947913
1,0.6191766024886067,0.70575815,0.67722374,0.7788992
1,0.6745311979988596,0.7186289,0.70295507,0.49515665
0,0.0533342078535613,0.015696635,0.0024288173,0.019302506
0,0.1597894277373148,0.09998495,0.0133301765,0.0038849493
1,0.3908671541900447,0.46478033,0.5742398,0.27556673
1,0.4230627014759976,0.4481931,0.6246212,0.44044477
1,0.7268152049252792,0.7386508,0.69001263,0.82167584
1,0.4929417443627462,0.5637942,0.49049395,0.6114891
1,0.6566064401329313,0.66449463,0.49220335,0.62442607
1,0.6377634614420521,0.7523573,0.7826761,0.62152714
1,0.5531590320460161,0.55982596,0.64178777,0.50197375
0,0.0274444377621371,0.034886442,0.015478928,0.0150485365
1,0.4572702022269346,0.67212445,0.7495584,0.5750807
1,0.5967978062538759,0.6462082,0.67268,0.5462054
0,0.189378457639736,0.13604511,0.033189896,0.16730486
0,0.0689902696798952,0.06701901,0.030124025,0.05828642
0,0.0338195811559796,0.059015125,0.027096441,0.018773649
0,0.0358290787019891,0.05010323,0.006864002,0.080074236
1,0.6481783008611236,0.679004,0.7321659,0.73300135
0,0.0316492618984149,0.06837733,0.10183585,0.06899024
1,0.6145181713199362,0.66099656,0.71924835,0.51241195
1,0.5542146788630343,0.5865026,0.61549443,0.54671544
0,0.0411741753191093,0.051124915,0.007689241,0.0011797729
1,0.2934016507145141,0.3764307,0.39491093,0.39197466
0,0.4209298516116862,0.300402,0.28310713,0.25901642
0,0.2856183188559588,0.2721211,0.27361244,0.13486691
0,0.0274802935500534,0.028656516,0.021413736,0.08493419
1,0.6068062661156886,0.69097525,0.7696421,0.617683
0,0.5744246719240688,0.50947404,0.5693879,0.42612377
0,0.2811302929180228,0.12452583,0.11405328,0.17893688
0,0.395030856379468,0.32864836,0.2863815,0.34715956
0,0.3637099038723363,0.35276917,0.33929658,0.40911868
1,0.5816446091240488,0.584948,0.66499436,0.54122674
0,0.0368953212878517,0.08023904,0.078320734,0.0750119
0,0.0264273773087977,0.009826056,0.00036883584,0.0028143984
1,0.6106304995359594,0.6570923,0.64978683,0.7383626
1,0.1018198487450784,0.22317298,0.39688444,0.119113155
1,0.5978729058376431,0.571901,0.532855,0.5498418
0,0.2174067988345014,0.07962197,0.09734776,0.06898321
1,0.7207338781293602,0.7600754,0.7086642,0.7231771
1,0.1866463561303723,0.12372788,0.18095888,0.033494294
1,0.4984123793255748,0.4962088,0.5515141,0.3099064
1,0.4677904699628871,0.48442933,0.5052536,0.3821591
1,0.6397497846350045,0.61037916,0.6440824,0.6877047
1,0.5281763966758454,0.5586949,0.79727,0.68840855
1,0.4961009459099829,0.51550585,0.6110283,0.392801
0,0.0475010178333168,0.051342107,0.02280236,0.03793564
0,0.1062073983962702,0.10143223,0.16179545,0.0546276
0,0.0266002951340397,0.015569742,0.00507586,0.005527681
1,0.4431018238133456,0.41501907,0.42971256,0.20622894
1,0.6039855118073322,0.6355804,0.72061116,0.63856816
1,0.5490240924323658,0.6230021,0.68998593,0.6506289
0,0.3432572807783349,0.41682807,0.461407,0.5473871
1,0.2630761139927257,0.23782286,0.3114678,0.27357793
0,0.0299454151592355,0.023005357,0.010855225,0.015306613
0,0.0267537127403338,0.022425294,0.006209688,0.015527501
1,0.666350065653008,0.7195236,0.7237815,0.6860802
1,0.3197395008031704,0.38023087,0.31498328,0.28848925
0,0.4385028885391875,0.39915735,0.2971119,0.33094925
1,0.6290027881147237,0.701506,0.6746765,0.71727836
0,0.0270950400665947,0.031031735,0.011112656,0.015612619
1,0.3244025308561408,0.35681772,0.46350372,0.28704122
0,0.3547974303877445,0.082174085,0.08305354,0.040892437
0,0.2395321463899624,0.2387497,0.36094746,0.18715723
0,0.4716341846633834,0.41319484,0.4963418,0.4449677
0,0.5480317905486541,0.5875735,0.5590083,0.6072273
0,0.636075702183804,0.72004026,0.5000514,0.4580996
1,0.5413013545658568,0.5734637,0.67535603,0.61982745
0,0.2605881856051925,0.20899871,0.12035272,0.28226486
0,0.5550702399374456,0.60360867,0.69888145,0.73652196
0,0.0244967589709976,0.01086485,0.0035682586,0.04673666
0,0.3724674956528627,0.32006446,0.2134137,0.09210445
1,0.5699410589814686,0.5402814,0.49361902,0.5515259
0,0.0705611203926055,0.04213751,0.05932755,0.023814838
0,0.0456331844910658,0.03141291,0.01235563,0.015018756
1,0.6555342367210641,0.63418734,0.5550997,0.7525259
0,0.0351421014428876,0.09580161,0.07096059,0.07397954
1,0.5359626136072481,0.5673164,0.6441945,0.68782973
0,0.549426873677021,0.53589416,0.47003356,0.48016375
1,0.7536769909317477,0.79289216,0.7996237,0.89538443
1,0.5126537525486042,0.51247555,0.56253296,0.38010794
0,0.6941533971868052,0.7085273,0.70916647,0.71223533
0,0.0495593760637967,0.030884515,0.01604698,0.05250125
0,0.1300900265108469,0.06795675,0.020063564,0.007007026
0,0.4818899003142159,0.50087816,0.5816458,0.47559693
0,0.0454338593784794,0.06376908,0.030560186,0.03408397
0,0.0311107871020301,0.05196161,0.03608323,0.021930868
0,0.4176101450662757,0.45156318,0.39316082,0.35694712
0,0.0332987377063353,0.04411986,0.040718686,0.030961998
0,0.5017699719277915,0.36759567,0.45516056,0.3246354
1,0.3791828185946668,0.32528803,0.4901355,0.34657654
0,0.029576547980153,0.023557903,0.0071531446,0.007191646
1,0.4099670763415709,0.31119514,0.30893964,0.43562025
1,0.4526997913686746,0.43813235,0.38804752,0.41219074
0,0.0281788761923848,0.0109877875,0.0018815125,0.004029246
0,0.164820923584948,0.18380268,0.102385625,0.106104985
0,0.0450382822004862,0.021261146,0.011033153,0.029709412
1,0.7044919050628268,0.7160279,0.68473077,0.8265822
0,0.5927666192049638,0.59040076,0.41156435,0.43576485
0,0.3564807597916049,0.29361907,0.28705785,0.10534358
0,0.4365044201623706,0.4289916,0.42495206,0.36575451
0,0.1340505617596157,0.17683356,0.18281943,0.1931973
0,0.0295618224592192,0.05678855,0.06596946,0.068842836
0,0.1900383914218412,0.11387428,0.10215202,0.06428684
1,0.6443550669916053,0.7201241,0.78251,0.83676887
1,0.3561168600751027,0.29741293,0.28671366,0.3490691
1,0.5109222881489095,0.50490963,0.31940132,0.2568175
1,0.6864916865244385,0.7394686,0.79819864,0.6841014
1,0.7244579657625636,0.77120507,0.85607255,0.7835767
0,0.4914782653628967,0.3031302,0.22558035,0.26815546
1,0.5068332627678376,0.68218315,0.71104103,0.6907968
0,0.3686497636464009,0.31234127,0.33636156,0.29973453
1,0.5445545264161026,0.5869151,0.6334184,0.3299867
1,0.6531843905411948,0.68555844,0.6887602,0.57183355
0,0.2714803824102461,0.27695972,0.32406276,0.31051883
1,0.6233480722049657,0.67608494,0.61438805,0.66048175
1,0.5095284910667935,0.6245318,0.3647569,0.45656267
0,0.3636688805890177,0.38587216,0.25847504,0.42315772
0,0.0545265168566556,0.06048174,0.015493586,0.13329293
1,0.6091610721243775,0.53604543,0.5453735,0.5798001
1,0.6723935650107628,0.6608042,0.51102406,0.53200835
1,0.2961478852317979,0.36560816,0.52833974,0.41137514
1,0.6498500771874068,0.6645086,0.82646173,0.8339135
1,0.3935672208372836,0.43197212,0.35117358,0.44700935
0,0.5885541718421042,0.5639817,0.43209565,0.5201452
1,0.726868579328803,0.78246176,0.8740476,0.74072933
0,0.1019340898794566,0.07894677,0.16549547,0.12283025
1,0.3701306148704025,0.47523108,0.47067833,0.50131655
1,0.6381324325238571,0.6844026,0.6785935,0.6097482
1,0.2489858393508979,0.1319623,0.078949705,0.051117998
0,0.2388106781333111,0.12151069,0.060013868,0.13837339
0,0.4602905240065079,0.50412714,0.5963779,0.48134226
1,0.5718586508328801,0.64577925,0.5798049,0.6191079
1,0.5651110565346833,0.60696346,0.6448431,0.47040683
0,0.3726164327301879,0.32047686,0.36591718,0.0597026
0,0.5924001572361851,0.5766531,0.67773527,0.4862647
0,0.0328209174091077,0.04930269,0.059941906,0.01870595
0,0.0529452271650138,0.031301785,0.0046921885,0.0019521585
0,0.1449833190562663,0.15507138,0.032771084,0.097384654
0,0.027050082684085,0.019047916,0.0049938303,0.0037726276
0,0.4976841845573303,0.43392098,0.29954407,0.34475172
1,0.4143796111306486,0.45304576,0.29331514,0.33912215
0,0.3943439620399687,0.3631639,0.3358334,0.41463655
0,0.0404401155673154,0.036591254,0.03475922,0.0010203759
1,0.4191900922547651,0.5849847,0.5134504,0.67344224
0,0.4528697768598858,0.41589883,0.4122546,0.27095893
1,0.4627476226617318,0.44004187,0.517726,0.47908184
1,0.6111125134051777,0.6477421,0.83732057,0.81387657
0,0.0274116814309724,0.011906307,0.0013636299,0.0032361276
1,0.289952877883248,0.2604108,0.2521333,0.19807057
0,0.3759392932489601,0.21989346,0.11965041,0.1417689
0,0.2611602471715454,0.1529746,0.12764043,0.11423663
0,0.6388254722561613,0.6092151,0.43953162,0.2465786
1,0.5688375699171471,0.6050051,0.6515429,0.68165904
1,0.6163218616819977,0.67737705,0.62835675,0.46072432
0,0.6022890622569902,0.5536565,0.554421,0.54649127
0,0.3996636086742011,0.34975672,0.38574,0.14977689
1,0.4130060779429664,0.41382298,0.5598222,0.645801
0,0.4097736644512014,0.38326806,0.4480451,0.38022873
0,0.0328354546882303,0.04392541,0.01276641,0.021204932
1,0.5704947488487437,0.63916236,0.75620687,0.5281103
0,0.0257740743694603,0.019558394,0.0074347956,0.0023639775
0,0.0258998691452111,0.018929426,0.001048712,0.008087155
1,0.4661463875109343,0.44791013,0.38419753,0.37391642
0,0.266956580854604,0.2207074,0.19558251,0.051742885
0,0.0248814535820429,0.011232898,0.0008921798,0.00082419417
1,0.4840488169748332,0.5596667,0.616505,0.44356638
0,0.5648961060530165,0.53985953,0.49459285,0.31301606
1,0.6763532347168841,0.7063158,0.5895129,0.5682541
0,0.0310509499421419,0.036475442,0.000747125,0.00027530116
1,0.6236535902508118,0.66857666,0.6278857,0.45042628
1,0.7089890063315573,0.6363262,0.4836998,0.7679843
1,0.4852207714086836,0.5401368,0.53540015,0.5717536
1,0.60490843684677,0.55855405,0.6644364,0.67387277
1,0.541752281529374,0.4427751,0.5037289,0.30994052
1,0.5453323825203636,0.49631858,0.5078419,0.2773499
1,0.2412248017573024,0.12294993,0.3750282,0.21298875
0,0.1072145645384295,0.168988,0.52768505,0.14240396
1,0.2364497311277448,0.13892396,0.07221354,0.20591426
0,0.6604277870881893,0.64195436,0.65346104,0.7573672
0,0.0277666835497794,0.022844946,0.00021785099,0.0006079397
0,0.0578100489310437,0.034087628,0.022460058,0.015086205
1,0.6078780287797556,0.5695309,0.6303819,0.5051728
1,0.6999593902258571,0.7835563,0.80520004,0.7299653
0,0.0674448222558256,0.10585176,0.03574898,0.039609913
0,0.1019625044067967,0.039479554,0.057335027,0.08804621
1,0.478288805571033,0.4662521,0.5851134,0.44562173
0,0.4004122025577661,0.39193767,0.5381708,0.36285374
0,0.1285074264943134,0.12459616,0.12509848,0.07668157
0,0.0278483320246487,0.03848002,0.017901745,0.008921876
0,0.0336822361875666,0.03260968,0.009859716,0.024248503
0,0.3193453324326757,0.31780702,0.28900433,0.2708543
0,0.2827268406993599,0.28449407,0.23125294,0.2479062
1,0.633911775979171,0.63740325,0.6657657,0.6252124
0,0.0295293946217405,0.045236122,0.021624854,0.02926571
1,0.5160096221910764,0.55725646,0.55056113,0.50087017
0,0.3062393106796088,0.29724926,0.17947471,0.18744943
0,0.0270870275323703,0.023055311,0.01272562,0.013672035
1,0.4553577451753683,0.39832574,0.46922556,0.45380583
0,0.6700840630543271,0.6817429,0.70102423,0.7792347
0,0.1200395954041709,0.13671455,0.07629237,0.11079221
0,0.0369299079789113,0.057320766,0.025739655,0.0644388
0,0.3057080791286013,0.28294337,0.22748353,0.1876429
1,0.6100996988325011,0.5581201,0.47300488,0.528341
1,0.6243962110425322,0.56742185,0.45974553,0.29611194
0,0.0287870533577184,0.02100844,0.0065319953,0.0051704603
1,0.3203110462559774,0.2865822,0.3559883,0.37963572
0,0.0477584531016517,0.07614294,0.09302696,0.10072508
0,0.0272406758063032,0.01145995,0.0013874215,0.0012112551
0,0.4525161004884497,0.33355644,0.42891267,0.38599914
0,0.0268466454933661,0.04527686,0.008267128,0.053891048
1,0.639580195187359,0.5942407,0.5679396,0.5558373
1,0.6242468990679005,0.5840113,0.6990511,0.81638134
0,0.4337092770511819,0.385661,0.29372147,0.36481112
0,0.0779390877978986,0.044365793,0.03166153,0.027238946
1,0.5424250606981504,0.51381475,0.539517,0.4199511
0,0.5676060800643946,0.5692193,0.42570403,0.21658443
0,0.0437940629811586,0.04154741,0.088517934,0.13955893
0,0.5799630461906454,0.51561415,0.6371188,0.50666714
1,0.4829924220545656,0.52654076,0.5342788,0.29082775
1,0.6117334483431087,0.5355159,0.57297724,0.4723817
0,0.2729857311154742,0.19913279,0.19118604,0.16601929
0,0.3439155734247884,0.34938085,0.14287724,0.17018802
1,0.664228524129624,0.7152017,0.77343136,0.7998613
0,0.0303747593482155,0.04456913,0.058004435,0.07026045
1,0.4760732824351655,0.48571125,0.61912197,0.4717161
0,0.4725636297854763,0.4686956,0.4077373,0.43328583
1,0.5502247196743116,0.5046523,0.5309185,0.3847801
1,0.0334547965414708,0.114620864,0.08376827,0.12816937
1,0.5832253209311289,0.61844563,0.4917225,0.3959844
0,0.5497638515120794,0.4894595,0.4675029,0.41870227
0,0.5222089912117038,0.55483323,0.59294075,0.55252814
0,0.3559639185430512,0.31878746,0.37118003,0.5544911
0,0.2860389436155859,0.30028132,0.29841778,0.32548186
0,0.3489930115563679,0.35845238,0.3746117,0.39384493
1,0.1605271278484228,0.2294815,0.08118816,0.06839214
1,0.7237738793544047,0.78424305,0.80547583,0.7192567
1,0.4490587882859632,0.43076858,0.5611654,0.30797744
1,0.7642879632955819,0.80194753,0.89698595,0.82436603
1,0.6354687073906586,0.65196186,0.6960959,0.6025678
0,0.5402430439672911,0.5392712,0.50810075,0.43020266
1,0.6322651021747856,0.6462252,0.7690552,0.9021096
0,0.5190280678289034,0.5817189,0.6681736,0.6138376
1,0.0824382064415958,0.03685346,0.065444164,0.024168117
0,0.0300368507702959,0.03190519,0.008766362,0.0050489246
0,0.2892970368925452,0.23193343,0.17718032,0.20762779
1,0.7070412065495602,0.7267835,0.69664294,0.5493375
1,0.6304083566995149,0.68361473,0.6533548,0.70903456
0,0.0277964743724746,0.010342507,0.0012193756,0.008174607
0,0.02554949372371,0.01644415,0.0047086114,0.009452724
0,0.6714629403179859,0.67885035,0.6758705,0.7161947
1,0.5847317306624231,0.5177354,0.40296656,0.28209883
0,0.6056039662049046,0.5502574,0.6376303,0.55164987
1,0.6046455102367463,0.5998162,0.62020123,0.5643983
0,0.4998080239353654,0.29379487,0.26581433,0.23591797
0,0.0359473489295853,0.039937396,0.023167418,0.044330206
0,0.0737549937902658,0.05532286,0.017708814,0.027891522
1,0.6041659810637809,0.647606,0.8129739,0.7511151
1,0.6367266541569883,0.64114153,0.7167435,0.5202553
0,0.2699032368717663,0.21236643,0.21434794,0.19117354
0,0.0268600377870672,0.021471117,0.0014072767,0.0046420773
1,0.442923815937541,0.48178464,0.58347666,0.24404624
1,0.3811326280797854,0.42958352,0.110987216,0.13076472
0,0.0327891138944125,0.07586526,0.034455102,0.08635037
1,0.3836579957135538,0.3382782,0.28882205,0.35038534
1,0.5805466137210578,0.62158793,0.6691614,0.5699854
1,0.499931913896284,0.5436771,0.5922698,0.49049702
1,0.6054541613326735,0.61792177,0.5771311,0.4748092
1,0.0422313861706065,0.09364592,0.052379232,0.15226254
1,0.6357383755922131,0.6688787,0.77442956,0.5883499
0,0.3195510984060867,0.25185284,0.36796764,0.21071039
0,0.0307380015262985,0.03406348,0.035708595,0.035882805
0,0.0275210947561105,0.04975134,0.04660127,0.023284
1,0.7531507410334594,0.81483454,0.8229449,0.5899641
1,0.633755446398806,0.71617794,0.7086544,0.75534487
1,0.5648177943756647,0.5491047,0.47821313,0.47506893
1,0.5913189252143377,0.5660979,0.38225433,0.28508997
1,0.7542317690558878,0.8005527,0.886467,0.64793944
0,0.3409045288885151,0.33065838,0.30074662,0.39068773
0,0.0282529466249792,0.041379288,0.021127451,0.031103397
0,0.2827543566927649,0.28101987,0.46326777,0.42213675
1,0.3288414752210231,0.3470253,0.41241857,0.33782208
0,0.470012540833353,0.3655019,0.33286208,0.15933625
0,0.4260582629068576,0.413064,0.31025818,0.30022183
0,0.0548706369747625,0.029923912,0.024662297,0.015956406
1,0.5330080675591792,0.57120866,0.66346514,0.5548137
1,0.4166614866733081,0.36741844,0.3090253,0.27927712
1,0.4563041903582751,0.5155347,0.4207267,0.6724451
1,0.5872616825272013,0.52909863,0.4283901,0.49635372
1,0.6045566358235285,0.56072986,0.5474797,0.55770624
0,0.3715771588316359,0.2735599,0.10785611,0.13966845
0,0.5123599698815199,0.46313143,0.6369824,0.5635627
0,0.5481630158983719,0.5187135,0.55408424,0.53240246
1,0.6092573405982968,0.6839703,0.6768156,0.7082307
0,0.027039362709149,0.023108793,0.006175629,0.005817361
1,0.3787303505996706,0.40379053,0.547311,0.26858294
1,0.5897784475186484,0.5676783,0.4853376,0.59418637
1,0.6389149265701661,0.7257018,0.6458349,0.70084196
0,0.3626291038838024,0.42735747,0.60788924,0.3763284
1,0.6082137868497709,0.57829845,0.5084432,0.52459675
1,0.604505596994344,0.6321609,0.65569115,0.68783957
1,0.0315723065861567,0.054697152,0.02234944,0.01631116
1,0.6024783898276326,0.48511395,0.5765296,0.6071002
1,0.5943766075281739,0.57542175,0.6769081,0.47863013
0,0.4346053217951958,0.38245195,0.36000675,0.2841982
1,0.0270895331655242,0.03615021,0.020169392,0.009084973
1,0.5813686471736583,0.52943265,0.40232468,0.22374393
0,0.5359184660538393,0.51261973,0.47010458,0.47946697
1,0.446553285067162,0.42793998,0.31567934,0.30912104
0,0.034856918510424,0.018639138,0.007411716,0.0019694516
1,0.61740290568373,0.65328074,0.5634743,0.648626
1,0.3453909297477993,0.3779615,0.5227915,0.19869752
1,0.5415444907726618,0.58732533,0.6536431,0.7084961
0,0.0405083210519268,0.04957557,0.020333312,0.028673725
0,0.1701977003607388,0.11137242,0.023853669,0.04755212
1,0.63860224030848,0.64901763,0.68763995,0.67418915
0,0.4780223309224191,0.33694944,0.27683932,0.273238
0,0.0279005229463412,0.051160384,0.024242057,0.026483368
1,0.5675907499323526,0.6538368,0.6438988,0.54307157
0,0.6327135094635835,0.6544793,0.72134435,0.6410991
1,0.652983200762173,0.6257086,0.6964507,0.62715673
1,0.4511351126091472,0.44813415,0.5839308,0.18664646
